tweet_id	user_id	db_id	Begin	End	Type	Extracted_span	Tweet	drug	drug_1	Meddra_code	Meddra_LLTerm										
343815369376546816	209003773	ofloxacin-51b4daa25378b9555a2f0c6c					"cyclophosphamide""@naijamedics: ? rt @peteagida: ""@naijamedics: the drug known for causing hemorrhagic cystitis is? #medquiz""ciprofloxacin"""														
346433517527379968	318325027	ofloxacin-51be60fa5378b9555a2f3b6a					"dear ciprofloxacin, i count on you :("														
346482893129928704	15066578	ofloxacin-51be8ef55378b9555a2f3d02					@nicoledvm was doing ofloxacin q3 hours first day now q6 hrs… has responded.														
346623331916722178	1316205612	ofloxacin-51bf13775378b9555a2f3edb					@gidi_traffic. clearance sales. 200mg sparfloxacin x 6tabs for n100 each and 500mg levofloxacin x10tabs for n150. call 01-2901514														
347053270272987136	372639012	ofloxacin-51c0a23953785f584a9a7670					@skylertunes oh man levofloxacin? i've had that same exact pill it hated me though. hope it does you justice!														
349064783061983232	817711393	ofloxacin-51c7f38853785f584a9ab0fd					"ciprofloxacin and levofloxacin use most extensively in children b/c on basis of past experience, these drugs appear to be well tolerated."														
351477881651736578	19791257	ofloxacin-51d0baea53785f584a9ae780					oh my god why does ciprofloxacin take soooo long to infuse like come on i want to go out.														
351724300887273472	15430487	ofloxacin-51d1a07e53785f584a9aef60	30	55	ADR	barely able to stay awake	rocephin  ciprofloxacin = me barely able to stay awake	ofloxacin	ofloxacin	10041014	sleepiness										
327323676317974528	1026760129	olanzapine-5178db8cac6af778c20378e2	36	47	ADR	weight gain	my battle continues with olanzapine weight gain with a bowl of porridge and a 9am bootcamp #iwillwin	olanzapine	olanzapine	10047896	weight gain										
327789313175719936	624198613	olanzapine-517a8d35ac6af778c2038b5c	91	97	ADR	weight	i can't secretly try and come off my olanzapine as my cpn and psychiatrist will notice the weight loss!	olanzapine	olanzapine	10047896	weight gain										
327789632651685888	624198613	olanzapine-517a8d81ac6af778c2038b62					whats the highest dose of olanzapine anyone has been on? for me the highest i have taken is 20mg olanzapine which is the bnf limit														
327790926812561409	624198613	olanzapine-517a8eb5ac6af778c2038b78	64	82	ADR	put much weight on	@rayvenmental yeah the first time i was on olanzapine i did not put much weight on but 2nd time i did! weird!	olanzapine	olanzapine	10047896	weight gain										
328217835249741825	39844213	olanzapine-517c1c4dac6af778c2039dd7	85	93	ADR	restless	"have run out of olanzapine, was tapering off anyway but this is a bit too quick-feel restless. hot bath and diazepam time :("	olanzapine	olanzapine	10038740	restless										
328464211007111171	125303724	olanzapine-517d01c1ac6af778c203aa02	59	69	ADR	overeating	ok brain &amp; body. we need a chat about oversleeping and overeating since taking olanzapine again #tuboficecream #timetochange #junkfood #gym	olanzapine	olanzapine	10015598	excessive eating										
328464211007111171	125303724	olanzapine-517d01c1ac6af778c203aa02	42	54	ADR	oversleeping	ok brain &amp; body. we need a chat about oversleeping and overeating since taking olanzapine again #tuboficecream #timetochange #junkfood #gym	olanzapine	olanzapine	10019158	hard to awaken										
329578320092094464	914863134	olanzapine-51810f59ac6af778c20419d7					*snorting a line of olanzapine face*														
329646459060355072	176460305	olanzapine-51814ecfac6af778c2041d56					four tops- olanzapine and a good mental health consultant in acapulco #popstardemands														
330016889487110145	1026760129	olanzapine-5182a7ccac6a942006b383dd	101	104	ADR	fat	"despite a difficult meeting with hr today i feel good, i feel chilled, i feel happy but i still feel fat! #olanzapine"	olanzapine	olanzapine	10047896	weight gain										
330406681496395777	1026760129	olanzapine-518412d2ac6a942006b39688	52	60	ADR	munchies	only problem is the ride has fuelled the olanzapine munchies. i was a nightmare in the supermarket tonight!	olanzapine	olanzapine	10016336	feeling hungry										
330742256787156993	1026760129	olanzapine-51854b59ac6a942006b3a155	46	54	ADR	munchies	gave in wholeheartedly today to my olanzapine munchies. had already had an ice cream and milkshake before this :-0 http://t.co/mrzznwzwrl	olanzapine	olanzapine	10016336	feeling hungry										
330755655256379393	624198613	olanzapine-518557d4ac6a942006b3a1d9	100	109	ADR	akathisia	"@beckysrecovery i have been on amisulpride but only for a few days, i could not tolerate nausea and akathisia, olanzapine i can cope with"	olanzapine	amisulpride	10001540	akathisia										
330755655256379393	624198613	olanzapine-518557d4ac6a942006b3a1d9	89	95	ADR	nausea	"@beckysrecovery i have been on amisulpride but only for a few days, i could not tolerate nausea and akathisia, olanzapine i can cope with"	olanzapine	amisulpride	10028813	nausea										
331437863528972288	1026760129	olanzapine-5187d32fac6a942006b3cc9f	68	76	ADR	munchies	had a great few hours on my bike but exercise drives my #olanzapine munchies. getting fed up with not being able to fit into summer wardrobe	olanzapine	olanzapine	10016336	feeling hungry										
331437863528972288	1026760129	olanzapine-5187d32fac6a942006b3cc9f	98	140	ADR	not being able to fit into summer wardrobe	had a great few hours on my bike but exercise drives my #olanzapine munchies. getting fed up with not being able to fit into summer wardrobe	olanzapine	olanzapine	10047896	weight gain										
331761778352607232	428650003	olanzapine-518900daac6a942006b3da61					"@barmybelle i was put on fluoxetine a few weeks ago by gp. seen new psych on monday and he is mixing it with olanzapine, as he said they are"														
332448398974259200	22903807	olanzapine-518b8051ac6ab35b4d480231					"ws waring @acutemedicine after massive olanzapine overdose, serum levels may remain high for over 72 hours #samcoventry"														
332450567819497472	1300182944	olanzapine-518b8256ac6ab35b4d480250	40	53	ADR	put on weight	"@karims3d olanzapine actually makes you put on weight, even when you aren't eating that much"	olanzapine	olanzapine	10047896	weight gain										
333195747459731456	39844213	olanzapine-518e3857ac6ab35b4d482404					"i have never had any really dangerous or very unpleasant physical side effects from prozac or olanzapine when taken alone, nor when taken"														
333197031659167746	39844213	olanzapine-518e3989ac6ab35b4d48240e	25	36	ADR	weight gain	does anyone know if the #weight gain is less in #olanzapine combined with #prozac(#symbyax) than in olanzapine alone?	olanzapine	olanzapine	10047896	weight gain										
340367344461287424	141342626	olanzapine-51a84f6953787e40790dee15	116	124	ADR	sluggish	"thanks to all my re-tweeters, your support is very much appreciated. i took the full dosd of olanzapine last night #sluggish"	olanzapine	olanzapine	10041052	sluggishness										
340773072036560897	223261612	olanzapine-51a9c94653787e40790df9bd	0	36	ADR	going off of olanzapine is no picnic	"going off of olanzapine is no picnic.  you have to be prepared to ask the aid of the gods, jesus, krishna."	olanzapine	olanzapine	10048010	withdrawal syndrome										
341140203810992128	1026760129	olanzapine-51ab1f3153787e40790e032f	96	121	ADR	weight still keeps coming	"@secretsufferer olanzapine. i was taking 7.5mg and that was a nightmare, now taking 5mg but the weight still keeps coming :("	olanzapine	olanzapine	10047896	weight gain										
341254984349908994	1026760129	olanzapine-51ab8a4c53787e40790e0596	104	121	ADR	look like a whale	"racing next sun so thought i'd better try on my tri suit. so depressing, can just about get into it and look like a whale ffs!! #olanzapine"	olanzapine	olanzapine	10047896	weight gain										
341262613616943104	450695228	olanzapine-51ab913c53787e40790e05bc	83	97	ADR	olanzapine lbs	"@lithiumlibgirl i'm sure it helps that you are so active. i did eventually lose my olanzapine lbs, so there is hope. :)"	olanzapine	olanzapine	10047896	weight gain										
342200100585615364	1463842418	olanzapine-51aefa4c5378f924d02f0055	119	130	ADR	memory loss	gonna have to speak with my psychiatrist about stopping my olanzapine its interfering with my visions and it gives you memory loss and more.	olanzapine	olanzapine	10027176	memory loss										
342200100585615364	1463842418	olanzapine-51aefa4c5378f924d02f0055	74	101	ADR	interfering with my visions	gonna have to speak with my psychiatrist about stopping my olanzapine its interfering with my visions and it gives you memory loss and more.	olanzapine	olanzapine	10047508	vision abnormal										
342208545753812992	1463842418	olanzapine-51af022a5378f924d02f0095					"its astonishing the amount of people that dont understand english, btw mother won't give me food unless i take my olanzapine blackmail"														
342222086913261568	20973255	olanzapine-51af0ed25378f924d02f00fa	88	95	Indication	anxiety	@azlemed first two weeks of olanzapine v drowsy. weight gain was an issue. great for my anxiety though.	olanzapine	olanzapine	10002855	anxiety										
342222086913261568	20973255	olanzapine-51af0ed25378f924d02f00fa	41	47	ADR	drowsy	@azlemed first two weeks of olanzapine v drowsy. weight gain was an issue. great for my anxiety though.	olanzapine	olanzapine	10013649	drowsiness										
342222086913261568	20973255	olanzapine-51af0ed25378f924d02f00fa	49	60	ADR	weight gain	@azlemed first two weeks of olanzapine v drowsy. weight gain was an issue. great for my anxiety though.	olanzapine	olanzapine	10047896	weight gain										
342380499802681344	624198613	olanzapine-51afa24f5378b9555a2eeece	118	139	ADR	difficult to come off	@secretschizo i tried coming off my olanzapine twice in the past 3 years without telling my psych - unfortunately too difficult to come off!	olanzapine	olanzapine	10048010	withdrawal syndrome										
344099735004643330	459652340	olanzapine-51b5e3785378b9555a2f1042	62	72	ADR	weightgain	i'm now back on the olanzapine along side lithium. ugh. #helloweightgain	olanzapine	olanzapine	10047896	weight gain										
344189134891524097	21302218	olanzapine-51b636c35378b9555a2f123f					@realtanicejugde olanzapine dreams are the best kind...														
344551845043245056	39844213	olanzapine-51b788b15378b9555a2f18af	71	76	ADR	sloth	@fergusonelaine @psychiatrysho recent spell in hospital and olanzapine sloth/weight gain	olanzapine	olanzapine	10041052	sluggishness										
344551845043245056	39844213	olanzapine-51b788b15378b9555a2f18af	77	88	ADR	weight gain	@fergusonelaine @psychiatrysho recent spell in hospital and olanzapine sloth/weight gain	olanzapine	olanzapine	10047896	weight gain										
345624026254823424	237121375	olanzapine-51bb6f145378b9555a2f2fa6	47	59	ADR	slept aw day	"day has been a right off. missed opticians&amp;slept aw day. sitting here torn faced, wi greasy hair&amp;unwashed. swollen feet thx to olanzapine."	olanzapine	olanzapine	10011865	daytime sleepiness										
345624026254823424	237121375	olanzapine-51bb6f145378b9555a2f2fa6	74	84	ADR	torn faced	"day has been a right off. missed opticians&amp;slept aw day. sitting here torn faced, wi greasy hair&amp;unwashed. swollen feet thx to olanzapine."	olanzapine	olanzapine	10023000	irritable										
345624026254823424	237121375	olanzapine-51bb6f145378b9555a2f2fa6	115	127	ADR	Swollen feet	"day has been a right off. missed opticians&amp;slept aw day. sitting here torn faced, wi greasy hair&amp;unwashed. swollen feet thx to olanzapine."	olanzapine	olanzapine	10042693	swelling of feet										
345784351839121408	58620119	olanzapine-51bc04645378b9555a2f3206	42	55	ADR	gained weight	"@kalmsivi saying that, the whole reason i gained weight in the first place was due to the drug olanzapine. doctor's fault. ah well."	olanzapine	olanzapine	10047986	weight gain										
346054053182193665	1332737731	olanzapine-51bcff925378b9555a2f360a	47	52	ADR	tired	@ineedyouhere66 ugh the olanzapine makes me so tired :(	olanzapine	olanzapine	10043890	tiredness										
346054053182193665	1332737731	olanzapine-51bcff925378b9555a2f360a	47	52	ADR	tired	@ineedyouhere66 ugh the olanzapine makes me so tired :(	olanzapine	olanzapine	10043890	tiredness										
348320054070362112	191752561	olanzapine-51c53df353785f584a9a9311					@devonhunterxxx *gives @kjq515 olanzapine* let queen ola's powers of healing into your heart!														
348574980843372544	174286868	olanzapine-51c62b5e53785f584a9aa0f3					@ithl123 - you really need to have @brandonhilton for your legends panel. do the research on youtube #slay #blueprint #olanzapine #floptacle														
349595308537286657	116165083	olanzapine-51c9e19f53785f584a9ac073					rt @thejournalofmed: news: nice recommend olanzapine as an effective treatment for murray mania. #wimbledon2013														
351125191423832067	624198613	olanzapine-51cf727053785f584a9ae0b7	99	124	ADR	symptoms of schizophrenia	i resent taking olanzapine as it is the side effects of olanzapine that were mistaken for negative symptoms of schizophrenia	olanzapine	olanzapine	10027372	mental function decreased										
351455090193858560	506609271	olanzapine-51d0a5ad53785f584a9ae6b5	33	40	ADR	crazier	i think this olanzapine makes me crazier.	olanzapine	olanzapine	10037234	psychosis										
352181796122800132	90511445	olanzapine-51d34a7a53785f584a9afc60	45	56	ADR	raging bm's	"@pete__bull elderly, diabetic on olanzapine= raging bm's, mood swings and weight gain...cons may outweigh the pros.."	olanzapine	olanzapine	10012727	diarrhea										
352181796122800132	90511445	olanzapine-51d34a7a53785f584a9afc60	58	69	ADR	mood swings	"@pete__bull elderly, diabetic on olanzapine= raging bm's, mood swings and weight gain...cons may outweigh the pros.."	olanzapine	olanzapine	10027951	mood swings										
352181796122800132	90511445	olanzapine-51d34a7a53785f584a9afc60	74	85	ADR	weight gain	"@pete__bull elderly, diabetic on olanzapine= raging bm's, mood swings and weight gain...cons may outweigh the pros.."	olanzapine	olanzapine	10047896	weight gain										
352828003044167682	159660817	olanzapine-51d5a44e53785f584a9b0b69					"@split_tha_mhz technically, olanzapine isn't fda approved in bipolar depression."														
352903991157456896	1061562434	olanzapine-51d5eb1353785f584a9b0cdb	30	43	ADR	restless legs	i wonder if olanzapine causes restless legs &lt;_&lt;	olanzapine	olanzapine	10038742	restless legs										
352904485598797826	214164173	olanzapine-51d5eb8853785f584a9b0ced					@theotherrift it sort of can. :( you treat rls w dopamine agonists. olanzapine is a dopamine antagonist.														
354428287340122112	115545836	olanzapine-51db76af53785f584a9b237f					"@katharine_t yeah, mum stuff, just frustrated :) i took olanzapine and wrote everything out and m falling asleep, i'll be fine! thanks bb xx"														
347031358591361025	168186079	onglyza-51c08dc253785f584a9a75c3					"$bmy rt @andybiotech: $azn ceo: results of savor study lookin at potential cv benefits of #diabetes drug onglyza due ""in the next few days"""														
347345179704954880	402972230	onglyza-51c1b20953785f584a9a7d1a					"rt @cmichaelgibson: savor trial fails to meet primary endpoint to show superiority of #astrazeneca, bristol dpp-4 diabetes drug #onglyza ht…"														
347568889430949888	1370906497	onglyza-51c2826053785f584a9a8332					azn_$50.19_bmy_$46.05_announced today top-line results of the phase iv savor-timi-53 (with diabetes mellitus) clinical trial of onglyza ®														
327741473003028480	220807004	paroxetine-517a60a7ac6af778c2038994	117	131	ADR	pinsandneedles	been taking low dosage of paroxetine for the last two years and only recently found out that a common side affect is pinsandneedles.	paroxetine	paroxetine	10035067	pins and needles										
328287774262321153	411151176	paroxetine-517c5d6fac6af778c203a09b	21	32	ADR	withdrawals	i'm having the worst withdrawals from my paroxetine. is this real life?	paroxetine	paroxetine	10073281	withdrawal symptom										
329316938452971520	777784225	paroxetine-51801bebac6af778c2040066	91	104	Indication	panic attacks	"@sectioned_ @bipolarlife7 @bbcwomanshour ah yes, i'm starting to think my paroxetine turns panic attacks into fat."	paroxetine	paroxetine	10033665	panic attacks										
329316938452971520	777784225	paroxetine-51801bebac6af778c2040066	110	114	ADR	fat.	"@sectioned_ @bipolarlife7 @bbcwomanshour ah yes, i'm starting to think my paroxetine turns panic attacks into fat."	paroxetine	paroxetine	10047896	weight gain										
333079296635719681	308420824	paroxetine-518dcbe3ac6ab35b4d482091	108	120	Indication	panic attack	"@snailhime @wrangelisland paroxetine 40mg/day, since i started ive been able to go outside without having a panic attack which is nice."	paroxetine	paroxetine	10033664	panic attack										
333675186622701570	36100296	paroxetine-518ff6daac6ab35b4d483604	74	85	ADR	weight gain	"@marcello i had to take paroxetine tablets for a year nd a side effect is weight gain, it went to my core. off them now bt can't shift it!"	paroxetine	paroxetine	10047896	weight gain										
340328381679812608	494325849	paroxetine-51a82b2053787e40790ded1b	55	68	ADR	coming off it	"@mrnick was getting out of control. i had no idea that coming off it would be so awful. other than paroxetine, i thought ssris were easy"	paroxetine	paroxetine	10048010	withdrawal syndrome										
341613671946018816	46033226	paroxetine-51acd82553784695b04bffc7					paroxetine dreams														
345469642581618688	15630058	paroxetine-51badf4c5378b9555a2f2bfa					yey. i have more paroxetine. doctor says a minimum of 12 months on them. i'd honestly rather not come off them.														
347485185048182784	727708014	paroxetine-51c2347a53785f584a9a80e8	113	120	ADR	plateau	"@moonsyrin @britni_rose talk to your doctor to see if you need to up your dose of paroxetine. it is possible to ""plateau"" on it..i did."	paroxetine	paroxetine	10043087	tachyphylaxis										
350689148782395392	155916518	paroxetine-51cddc6f53785f584a9ad700					#fda approves noven's brisdelle (paroxetine) for hot flashes associated with menopause														
350689248762015745	168186079	paroxetine-51cddc6f53785f584a9ad701					rt @pinksheetsutter: #fda approves noven's brisdelle (paroxetine) for hot flashes associated with menopause														
350855256214749185	42413676	paroxetine-51ce770a53785f584a9ada4d					#health #tip: an antidepressant (paroxetine) is now us-fda approved as the first non-hormonal drug for treating hot flushes of the menopause														
350886278289567745	1537119104	paroxetine-51ce940053785f584a9adb16					"rt @phd__m: @pharmacy_care #fda has approved #paroxetine which is, a ssri, to treat moderate to severe hot flashes associated with #menopau…"														
351116862316216320	97231828	paroxetine-51cf6aae53785f584a9ae07d					"fda approval for brisdelle™ (paroxetine) capsules, the first nonhormonal therapy for vasomotor symptoms associated with menopause -..."														
351407229305487362	488437650	paroxetine-51d0795953785f584a9ae566					"adverse reactions to ssris may include anxiety , insomnia, and paroxetine ,orthostatic hypotension may occur."														
352543113685901315	8264122	paroxetine-51d49afc53785f584a9b03cc	74	88	ADR	behaving oddly	@princeherb i had paroxetine for a few weeks once... apparently i started behaving oddly so they took me off it and put me on  sertraline	paroxetine	paroxetine	10004203	behavior abnormal										
332070396104953857	373672404	paxil-518a2046ac6a942006b3e8aa	80	88	ADR	INSOMNIA	"prozac and paxil have the same effects.  well, shit. no wonder i fucking have insomnia after i told him i have it."	paxil	paxil	10022437	insomnia										
332331546470121472	80059968	paxil-518b137dac6ab35b4d47fd82					"@chrisschnapp chemically, illnesses like these are of the brain itself. behavioral medication like zoloft, paxil, etc exist for this reason."														
332738112079937536	214599050	paxil-518c8e22ac6ab35b4d4811ea	28	57	ADR	you are so Horny and I am NOT	@levimichaelsxxx @outnynews you are so horny and i am not! wtf!!! paxil why paxil why!!!!	paxil	paxil	10024870	loss of libido										
332982908920938498	18184217	paxil-518d721fac6ab35b4d481cd1					kanye needs the strongest dose of paxil or celexa that can be prescribed														
332988218192588800	85811110	paxil-518d7710ac6ab35b4d481d0f	78	99	ADR	hide in the apartment	@ripnercabbit @pacerfox ugh. my partner was on paxil for a while. it made him hide in the apartment. :/	paxil	paxil	10001502	agoraphobia										
333069270630158336	50209640	paxil-518dc28dac6ab35b4d48202b					songs open with shout outs to paxil in between choked sobs. thirty full minutes of silence where no one could muster the effort to talk.														
333761920496726016	38276602	paxil-519047a1ac6ab35b4d483936					"@billyjapan you are not taking any now? hub doesn't seem 100 % convinced. i'm lucky i'm on paxil for 16 years, feels that's my meds."														
333790777761218560	27831086	paxil-51906281ac6ab35b4d483a4d	26	34	ADR	allergic	@nickysangelbaby oy.. i'm allergic to paxil. makes me physically puke didn't understand why. i see a psych. i'm on 100mg of zoloft.	paxil	paxil	10001718	allergic reaction										
333790777761218560	27831086	paxil-51906281ac6ab35b4d483a4d	65	69	ADR	puke	@nickysangelbaby oy.. i'm allergic to paxil. makes me physically puke didn't understand why. i see a psych. i'm on 100mg of zoloft.	paxil	paxil	10047700	vomiting										
333795992002519041	391016506	paxil-5190675dac6ab35b4d483a7a					it's the power of paxil baby ?														
333938054609911809	493123841	paxil-5190ebabac6ab35b4d48406e					"if you or a loved one has experienced adverse side effects from the use of paxil, you may qualify for compensation. 1.888.520.5202."														
333978839577411584	349129161	paxil-519111a7ac6ab35b4d484276					i force feed my followers lithium and paxil.														
336982086747561986	633349475	paxil-519bfea5ac6af7f8f08011fa	108	116	ADR	appetite	"@friardanny i appreciate it. i gained over 30lbs with paxil so i'm trying something different, tired of the appetite side effects."	paxil	paxil	10021654	increased appetite										
336982086747561986	633349475	paxil-519bfea5ac6af7f8f08011fa	31	48	ADR	gained over 30lbs	"@friardanny i appreciate it. i gained over 30lbs with paxil so i'm trying something different, tired of the appetite side effects."	paxil	paxil	10047986	weight gain										
339623459611107329	258921256	paxil-51a59abb5378d08eec9067cc					"@govchristie #guns or #fda approved #drugs? elizabeth bush, age 13, (#paxil) was responsible for a school shooting in pennsylvania."														
339912078334758914	622947649	paxil-51a6a7695378d08eec90700d					"@paxilparox ""paxil"" is right up there with ""joey"" and ""daniel."""														
339932480918401024	258921256	paxil-51a6ba6a5378d08eec90709c					"@govchristie #guns or #fda approved #drugs? elizabeth bush, age 13, (#paxil) was responsible for a school shooting in pennsylvania."														
340420826677522432	472334076	paxil-51a8814253787e40790def74	100	124	ADR	falling asleep every day	"when i was taking a full dose of #paxil, i didn't even realize that sleeping 12 hours a night, then falling asleep every day, wasn't normal."	paxil	paxil	10011865	daytime sleepiness										
340420826677522432	472334076	paxil-51a8814253787e40790def74	68	93	ADR	sleeping 12 hours a night	"when i was taking a full dose of #paxil, i didn't even realize that sleeping 12 hours a night, then falling asleep every day, wasn't normal."	paxil	paxil	10041000	sleep excessive										
340446614231588864	58795534	paxil-51a8996853787e40790df014	59	70	ADR	weight gain	"dr. kyrillos: of ssris, paxil has the greatest assoc with #weight gain. rx with caution in pts with presenting weight issues. #paipip #qi"	paxil	paxil	10047896	weight gain										
340460706967220224	1426999422	paxil-51a8a66353787e40790df08e					"i was literally threatened with being force fed paxil like a foie gras duck, then turned to do hard labor in a ras working party"														
340962205312905216	1340622462	paxil-51aa796b53787e40790dfebb	74	83	Indication	happiness	"starting paxil again was a great decision. i was hesitant, but my overall happiness levels have been so drastically improved..."	paxil	paxil	10056239	unhappiness										
341447679198507008	216066231	paxil-51ac3e3953787e40790e0a58					"@wolfrum i didn't think u did from reading your blog..  and u need a good weed man is all,  fuck paxil.  #sourdiesel"														
341947891008548864	299146920	paxil-51ae0f905378f924d02ef6de					"ask your itunes tally of how many times you played a single song over &amp; over, if paxil is right for you."														
342057223196930048	145693375	paxil-51ae75665378f924d02efb5e	14	49	ADR	gained a good seven or eight pounds	i've probably gained a good seven or eight pounds on paxil. my 5'2 and small frame can't deal w that. lol get me off the crazy meds asap!!!	paxil	paxil	10047986	weight gain										
342452668922462208	412710354	paxil-51afe5c35378b9555a2ef059	90	94	ADR	sick	"fuck paxil. i never want to take this shit again, but every time i try i get ridiculously sick. my life suckssss."	paxil	paxil	10016365	feeling sick										
343128394524930048	54462614	paxil-51b25ad75378b9555a2f00b8					"now i'm on klonopin and abilify with my paxil, hoping these work. also have a case worker to start me on social security."														
343134695317458944	1181942546	paxil-51b260be5378b9555a2f0107					"popular antidepressants zoloft, prozac and paxil can lower libido and prevent orgasms"														
343329369919475713	1156774920	paxil-51b3161d5378b9555a2f047d					"popular antidepressants zoloft, prozac and paxil can lower libido and prevent orgasms"														
343745558382522369	65611610	paxil-51b4999e5378b9555a2f0b5e	95	102	Indication	anxiety	@anitaalibi paxil didn't end up helping. tried prozac and wellbutrin and it helped my mood and anxiety but gave me vertigo. :(	paxil	paxil	10002855	anxiety										
343745558382522369	65611610	paxil-51b4999e5378b9555a2f0b5e	86	90	Indication	mood	@anitaalibi paxil didn't end up helping. tried prozac and wellbutrin and it helped my mood and anxiety but gave me vertigo. :(	paxil	paxil	10079614	mood disorder										
343745558382522369	65611610	paxil-51b4999e5378b9555a2f0b5e	115	122	ADR	vertigo	@anitaalibi paxil didn't end up helping. tried prozac and wellbutrin and it helped my mood and anxiety but gave me vertigo. :(	paxil	paxil	10047340	vertigo										
343777549349965825	1028790151	paxil-51b4b7795378b9555a2f0bb5					"@kath_in_oc yeah, maybe paxil isn't so bad, but never try it with zoloft. ::shudder::"														
344038049673523200	789900504	paxil-51b5aa225378b9555a2f0f51					#camh #badpharma causes - drug-induced #psychosis #suicidality #prozac #clozapine #quetiapine #paxil #addiction etc. #nursing #toronto														
344427537146978305	550834503	paxil-51b714c25378b9555a2f1696					"rt @create_fthings: popular antidepressants zoloft, prozac and paxil can lower libido and prevent orgasms"														
345334049679753216	367655471	paxil-51ba610e5378b9555a2f2939	68	86	ADR	gained over 20 lbs	@reneeliedig hi idk who you are but i just wanted to let you know i gained over 20 lbs on paxil. be watchful.	paxil	paxil	10047986	weight gain										
345427972901175297	556435518	paxil-51bab8ad5378b9555a2f2b59					rt @fightforfood: wake up  put on the same hoodie and sweatpants  lay on couch with phone  lay on bed with phone fall asleep repeat paxil®														
345964683720814592	437186950	paxil-51bcac7e5378b9555a2f3477	7	17	ADR	nightmares	i hate nightmares! #scary #gayboyproblems #paxil	paxil	paxil	10029414	nightmares										
346476151549612032	90523905	paxil-51be88ae5378b9555a2f3ce6	76	85	ADR	depressed	@jephjacques i hated being on paxil for that reason. way to make you *more* depressed. x.x	paxil	paxil	10012378	depression										
346631270186491905	80910941	paxil-51bf19615378b9555a2f3ef1					"rt @epicureandeal: ""the diagnosis of depression didn’t become popular in japan until glaxo-smithklein got approval to market paxil in the c…"														
347410750572228608	143134020	paxil-51c1ef1853785f584a9a7ed5	67	74	ADR	wrecked	"dear paxil, you're supposed to make me feel better. instead you've wrecked me completely. thanks to you, i had to take an adivan."	paxil	paxil	10016370	feeling unwell										
347713709663207424	493123841	paxil-51c3096453785f584a9a8694					"we represent people injured by dangerous drugs &amp; vaccines including:  ssri drugs: paxil, zoloft, effexor, celexa, lexapro, &amp; prozac."														
347883700345782272	73355957	paxil-51c3a7a553785f584a9a8a82	48	57	ADR	addictive	"just wondering why doctors prescribe dangerous, addictive medications without any warning to patients.  paxil, for instance."	paxil	paxil	10012336	dependence addictive										
348080867496845312	141407467	paxil-51c45f7653785f584a9a8e30					"the game ""remember me"" had to be created by someone who went through paxil withdrawal and/or a lot of salvia."														
348443949851082753	43504764	paxil-51c5b16153785f584a9a95c4					"how cn u gv sum1 who's simply havn trouble sleeping a drug that is as potently psychoactive and neuro-altering as paxil! lyk, wtf! really?"														
348540292124778497	40939023	paxil-51c60b3053785f584a9a9fa6					"@amandaaaxlee what meds are you taking, if you don't mind me asking? paxil is terrible. it was just like you described."														
348552848730116096	19571419	paxil-51c616c153785f584a9aa041	48	58	ADR	terrifying	time to get off paxil.  it's really really been terrifying lately.	paxil	paxil	10016370	feeling unwell										
348662789964972032	1514770712	paxil-51c67d2553785f584a9aa3d3	69	78	ADR	headaches	"@silkwould smh. lmao paxil was my first, i just stopped effexor (the headaches were a nightmare)"	paxil	effexor	10019211	headache										
348662789964972032	1514770712	paxil-51c67d2553785f584a9aa3d3	56	63	Drug	effexor	"@silkwould smh. lmao paxil was my first, i just stopped effexor (the headaches were a nightmare)"	paxil	paxil												
348953332846571520	1428025004	paxil-51c78bbf53785f584a9aad56					"rt @paxilwithdrawal: ""head zaps"" the feeling that electric jolts are coursing through your brain, is one of the first symptoms patients fee…"														
349208893144043523	1031839422	paxil-51c879bf53785f584a9ab58b	40	58	Indication	depressed thoughts	two weeks back on paxil. i have no more depressed thoughts or feeling ls but i also have no feelings at all again.	paxil	paxil	10012374	depressed mood										
349208893144043523	1031839422	paxil-51c879bf53785f584a9ab58b	89	100	ADR	no feelings	two weeks back on paxil. i have no more depressed thoughts or feeling ls but i also have no feelings at all again.	paxil	paxil	10071175	lack of feeling emotions										
349321813391704066	1543287205	paxil-51c8e2e953785f584a9ab9d1					"rt @paxilwithdrawal: ""head zaps"" the feeling that electric jolts are coursing through your brain, is one of the first symptoms patients fee…"														
349385477150879746	542265471	paxil-51c91e3353785f584a9abbf7	83	87	ADR	sick	"@vanessalovesjk because my dr switched from celexa to paxil and,paxil made me feel sick"	paxil	paxil	10016365	feeling sick										
349428920552136704	44610616	paxil-51c946c253785f584a9abd4e	73	83	ADR	withdrawal	hey guys don't forget to refill your paxil for like six days because the withdrawal is like heroin. literally.	paxil	paxil	10073281	withdrawal symptom										
349607304951373826	272231395	paxil-51c9ecd253785f584a9ac0c4	26	35	ADR	withdrawl	so my body was goin threw withdrawl? lol didnt kno paxil was that strong lol	paxil	paxil	10073281	withdrawal symptom										
349644702485716992	50176221	paxil-51ca0f9f53785f584a9ac1a1	63	72	ADR	emotional	every since i stopped taking that paxil i haven't been so damn emotional ..... i think!	paxil	paxil	10014555	emotional lability										
349708387447083009	250204512	paxil-51ca4aef53785f584a9ac2d9	22	38	ADR	working any more	not sure the paxil is working any more	paxil	paxil	10043087	tachyphylaxis										
