tweet_id	user_id	db_id	begin	end	type	extraction	drug	drug_1	tweet	meddra_code	meddra_LLTerm															
340555306696318978	324068999	prozac-51a8fe7753787e40790df3c1							bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.																	
340555889012535297	94955734	prozac-51a8ff0753787e40790df404							@uberfacts: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.@kb_bnn																	
340555912517394433	422063470	prozac-51a8ff0753787e40790df405							bananas contain a natural chemical that can make a person happy - the same chemical found in prozac. (via @uberfacts)																	
340556923994791936	175689292	prozac-51a8fff853787e40790df44f							"wow ""@uberfacts: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac."""																	
340557431128092672	499701563	prozac-51a9007153787e40790df461							bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.																	
340557479656161280	229887616	prozac-51a9007d53787e40790df465							@yb_nl: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.																	
340565184865243136	195933777	prozac-51a907aa53787e40790df513							“@uberfacts: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.” oops i hate bananas																	
341698063951343616	1392707408	prozac-51ad26bd5378f924d02eef73	70	84	ADR	twice as drunk	prozac	prozac	whenever i drink and im on prozac i always feel a little bit sick and twice as drunk as i usually would	10001598	alcohol intolerance															
341698063951343616	1392707408	prozac-51ad26bd5378f924d02eef73	61	65	ADR	sick	prozac	prozac	whenever i drink and im on prozac i always feel a little bit sick and twice as drunk as i usually would	10016365	feeling sick															
353058680897404928	1479543704	prozac-51d67b2353785f584a9b1035							the score to carl sagan's 'cosmos' is like prozac to me. #sagan #science #space																	
326462255468277761	160536738	quetiapine-5175b949ac6a202953c767c9	67	73	ADR	dreams	quetiapine	quetiapine	suffice to say i am not particularly a fan of quetiapine sponsored dreams	10013632	dreams abnormal															
326776808097861632	473222285	quetiapine-5176de3dac6af778c203607d	111	118	Indication	Bipolar	quetiapine	quetiapine	end of day 2 -much better but still upping dosage -lets hope for more movement tomor! #newmeds #meantalhealth #bipolar #quetiapine	10057667	bipolar disorder															
327829186637078528	456399812	quetiapine-517ab257ac6af778c2038d2b							"journal articles  fulminant hepatic failure in association with quetiapine journal of medical case reports, april 26, 2013"																	
328899387298287616	273421529	quetiapine-517e970bac6af778c203d1fb							"@god_chef that's what i said last time, and the fucker gave me quetiapine!"																	
329167967537483777	473222285	quetiapine-517f912dac6af778c203e2e5	92	99	Indication	bipolar	quetiapine	quetiapine	"food doesn't help for energy, not sure how to get some get up and go! #newmeds #quetiapine #bipolar"	10057667	bipolar disorder															
329167967537483777	473222285	quetiapine-517f912dac6af778c203e2e5	22	28	ADR	energy	quetiapine	quetiapine	"food doesn't help for energy, not sure how to get some get up and go! #newmeds #quetiapine #bipolar"	10024862	loss of energy															
330014945175539713	621297055	quetiapine-5182a5fdac6a942006b383c2	49	55	ADR	sleepy	quetiapine	quetiapine	my increase of quetiapine is making me so tired #sleepy	10041018	sleepy															
330014945175539713	621297055	quetiapine-5182a5fdac6a942006b383c2	42	47	ADR	tired	quetiapine	quetiapine	my increase of quetiapine is making me so tired #sleepy	10043890	tiredness															
330431770157780994	20840743	quetiapine-51842a30ac6a942006b397aa	108	115	Indication	madness	quetiapine	quetiapine	celebrating nearly one year on quetiapine with some delicious quetiapine. mmm. quick release for instant no-madness.	10037234	psychosis															
331161461122547712	621297055	quetiapine-5186d1c3ac6a942006b3bb95	75	85	ADR	bad dreams	quetiapine	quetiapine	@tete_floue been thailand so many time it's lovely but always seem to have bad dreams every since i been on quetiapine x	10004063	bad dreams															
332221195598565379	423864557	quetiapine-518aacb8ac6a942006b3ef46	27	38	ADR	withdrawals	quetiapine	quetiapine	@louiseypopssss quetiapine withdrawals.	10073281	withdrawal symptom															
332223414595117056	52782775	quetiapine-518aaec9ac6a942006b3ef68	0	15	ADR	Just about dead	quetiapine	quetiapine	"just about dead, think it's bedtime.. fuck you quetiapine"	10041014	sleepiness															
332973555132297218	260853601	quetiapine-518d6968ac6ab35b4d481c62							"@_pocketdynamo citalopram and quetiapine, not really withdrawal but my dose has been halved and i haven't got used to it yet:("																	
333210857737695232	339220082	quetiapine-518e466aac6ab35b4d4824c1	24	30	ADR	weight	quetiapine	quetiapine	"@lavenderfuchsia i lost weight in the past but it was much easier. like 2 steps forward, one step back on the quetiapine."	10047896	weight gain															
340289842850197504	38919907	quetiapine-51a8074053787e40790debee	62	71	ADR	tiiiiired	quetiapine	quetiapine	"took a quetiapine it's been a while and i'm ready for bed, so tiiiiired"	10043890	tiredness															
340764967089356801	21084361	quetiapine-51a9c1ba53787e40790df99f	70	81	ADR	weight gain	quetiapine	quetiapine	i think i'm gong to speak my gp about reducing quetiapine dosage. the weight gain from it is scaring the hell out of me.	10047896	weight gain															
341960379506757632	1447954382	quetiapine-51ae1b0c5378f924d02ef768							"anyone ever taken quetiapine? i've been on it for a week, not too sure how i feel about it yet. anyone want to share their experience?"																	
342989392538923008	1338597000	quetiapine-51b1d9625378b9555a2efcec	0	21	ADR	Sleeping my life away	quetiapine	quetiapine	sleeping my life away on #quetiapine. fine by me.	10041000	sleep excessive															
343082560605274114	45681054	quetiapine-51b2307f5378b9555a2eff45	68	76	ADR	Numbness	quetiapine	quetiapine	"in other news, i've got my first weird side effect from quetiapine. numbness and tingling in my fingertips."	10071175	lack of feeling emotions															
343082560605274114	45681054	quetiapine-51b2307f5378b9555a2eff45	81	89	ADR	tingling	quetiapine	quetiapine	"in other news, i've got my first weird side effect from quetiapine. numbness and tingling in my fingertips."	10043876	tingling															
343858901227278336	1338597000	quetiapine-51b5033f5378b9555a2f0d13	129	135	ADR	drowsy	quetiapine	quetiapine	@redbuttongirl i know. i just realised with everything else - i haven't taken the sodding quetiapine yet!! wondered why i wasn't drowsy doh!	10013649	drowsiness															
344084347239944192	23578153	quetiapine-51b5d53e5378b9555a2f0fed	17	22	ADR	dizzy	quetiapine	quetiapine	feeling a little dizzy from the quetiapine i just popped!	10013580	dizzy															
344939374917603328	98137799	quetiapine-51b8f1725378b9555a2f2200	73	81	ADR	sedating	quetiapine	quetiapine	@embodiedtales please tell me that wasn't quetiapine! that stuff is sooo sedating...	10039897	sedation															
346300414737657856	20377430	quetiapine-51bde50f5378b9555a2f38dd	42	63	ADR	portions Prob too big	quetiapine	quetiapine	@iamcarrieeeeee not eating that badly but portions prob too big. quetiapine a factor. think i'd be ok with gentle exercise but not vigorous	10015598	excessive eating															
346645246832148480	39844213	quetiapine-51bf26315378b9555a2f3f2d	75	91	ADR	heart arrhythmia	quetiapine	quetiapine	erm my pdoc wants me to go back on quetiapine. pointed out it had caused a heart arrhythmia last time. going back to gp to look at my ecg	10003119	arrhythmia															
348379241827688448	1048163605	quetiapine-51c5751253785f584a9a9467	28	32	ADR	haze	quetiapine	quetiapine	having a serious quetiapine haze this morning...	10017565	fuzzy															
348859504315736064	1463837000	quetiapine-51c7349053785f584a9aaa08							rt @globalmeded: comparison of 4 antipsychotics in patients over 40 with psychiatric disorders. quetiapine least safe http://t.co/5roujwr3b…																	
348899385310064640	1338597000	quetiapine-51c7597e53785f584a9aab91	70	73	Indication	bpd	quetiapine	quetiapine	@girl_interrupt_ yes totally. psych prescribed me quetiapine to help #bpdchat	10057667	bipolar disorder															
349077988215754752	339220082	quetiapine-51c8000853785f584a9ab17c	25	31	ADR	zombie	quetiapine	quetiapine	"hello, world! quetiapine zombie this morning and i have a work call in about 45 minutes. perfect combination."	10016384	felt like a zombie															
349382072810483712	847864712	quetiapine-51c91b7653785f584a9abbe4	9	16	ADR	DIZZING	quetiapine	Tamazapam	whoah so dizzing.  damn   tamazapam - shld probably wap back to quetiapine if this keeps up! but it makes me feel so ick!	10013580	dizzy															
349382072810483712	847864712	quetiapine-51c91b7653785f584a9abbe4	109	120	ADR	feel so Ick	quetiapine	quetiapine	whoah so dizzing.  damn   tamazapam - shld probably wap back to quetiapine if this keeps up! but it makes me feel so ick!	10016370	feeling unwell															
349382072810483712	847864712	quetiapine-51c91b7653785f584a9abbe4	26	35	Drug	Tamazapam	quetiapine	quetiapine	whoah so dizzing.  damn   tamazapam - shld probably wap back to quetiapine if this keeps up! but it makes me feel so ick!																	
350715772051533824	1440271783	quetiapine-51cdf52253785f584a9ad7a5	45	49	ADR	sick	quetiapine	quetiapine	#quetiapine is not doing me any favors #ifeelsick	10016365	feeling sick															
351384490100260864	23315993	quetiapine-51d063ed53785f584a9ae4e7	45	54	ADR	tiredness	quetiapine	quetiapine	@cheer_bear13 am on 300mg quetiapine. mainly tiredness it causes with me.	10043890	tiredness															
353449992440123395	339220082	quetiapine-51d7e79353785f584a9b14bd	53	68	ADR	sun sensitivity	quetiapine	quetiapine	@mewtopia ...face. and quetiapine slightly increases sun sensitivity too.	10042494	sun sensitivity															
354277272758398977	1578015846	quetiapine-51daea0a53785f584a9b207f	43	49	ADR	hungry	quetiapine	quetiapine	i hate my new medication. it makes me feel hungry :-( #quetiapine	10016336	feeling hungry															
344970612671905793	97567146	rivaroxaban-51b90ee25378b9555a2f228f	72	81	ADR	back pain	rivaroxaban	rivaroxaban	01.10 day 13 rivaroxaban diary. headache over right side of head; lower back pain. wrote letter to my gp &amp; his colleague outlining problems	10003988	back pain															
344970612671905793	97567146	rivaroxaban-51b90ee25378b9555a2f228f	32	40	ADR	Headache	rivaroxaban	rivaroxaban	01.10 day 13 rivaroxaban diary. headache over right side of head; lower back pain. wrote letter to my gp &amp; his colleague outlining problems	10019211	headache															
345004806542327809	97567146	rivaroxaban-51b92e625378b9555a2f231e	73	82	ADR	back pain	rivaroxaban	rivaroxaban	03.25 day 13 rivaroxaban diary. neck ache and right shoulder ache. lower back pain.	10003988	back pain															
345004806542327809	97567146	rivaroxaban-51b92e625378b9555a2f231e	32	41	ADR	Neck ache	rivaroxaban	rivaroxaban	03.25 day 13 rivaroxaban diary. neck ache and right shoulder ache. lower back pain.	10028836	neck pain															
345004806542327809	97567146	rivaroxaban-51b92e625378b9555a2f231e	52	65	ADR	shoulder ache	rivaroxaban	rivaroxaban	03.25 day 13 rivaroxaban diary. neck ache and right shoulder ache. lower back pain.	10040617	shoulder pain															
345982981653032960	97567146	rivaroxaban-51bcbd615378b9555a2f3502	103	112	ADR	back pain	rivaroxaban	rivaroxaban	20.12 day 15 rivaroxaban diary. haven't yet taken today's tablet. will when i eat. still intense lower back pain from yesterday's tablet.	10003988	back pain															
346484694344413185	97567146	rivaroxaban-51be90a35378b9555a2f3d10	44	56	ADR	pain in neck	rivaroxaban	rivaroxaban	"05.00 day 17 rivaroxaban diary. woken up by pain in neck, hips and legs."	10028836	neck pain															
346484694344413185	97567146	rivaroxaban-51be90a35378b9555a2f3d10	58	62	ADR	hips	rivaroxaban	rivaroxaban	"05.00 day 17 rivaroxaban diary. woken up by pain in neck, hips and legs."	10033432	pain in hip															
346484694344413185	97567146	rivaroxaban-51be90a35378b9555a2f3d10	67	71	ADR	legs	rivaroxaban	rivaroxaban	"05.00 day 17 rivaroxaban diary. woken up by pain in neck, hips and legs."	10033522	pain in legs															
346616563677425665	97567146	rivaroxaban-51bf0b735378b9555a2f3eca	124	129	ADR	aches	rivaroxaban	rivaroxaban	"14.11 day 17 rivaroxaban diary. still waiting for doctor to phone me ""around lunchtime"". taken more paracetamol to dull the aches."	10000424	ache															
346731975903694850	97567146	rivaroxaban-51bf76ef5378b9555a2f412c	32	37	ADR	Aches	rivaroxaban	rivaroxaban	"21.19 day 17 rivaroxaban diary. aches are related to pressure on my body, e.g. if sitting then in back, buttoocks and legs 1/2"	10000424	ache															
351787479201886208	116036765	sabril-51d1db3d53785f584a9af143							sabril was found to cause blindness a few years ago #panorama																	
332330587106992129	251390570	seroquel-518b1299ac6ab35b4d47fd7b	18	28	ADR	nightmares	seroquel	seroquel	seroquel gives me nightmares every fucking night but i take it anyway	10029414	nightmares															
332391358042083328	486191342	seroquel-518b4b32ac6ab35b4d47ffef	48	54	ADR	crabby	seroquel	seroquel	i don't like taking seroquel at night. makes me crabby the whole time the following day. something about feeling sluggish and groggy. aargh.	10023000	irritable															
332391358042083328	486191342	seroquel-518b4b32ac6ab35b4d47ffef	113	132	ADR	sluggish and groggy	seroquel	seroquel	i don't like taking seroquel at night. makes me crabby the whole time the following day. something about feeling sluggish and groggy. aargh.	10041052	sluggishness															
332975105347035136	1274076684	seroquel-518d6adaac6ab35b4d481c77	87	92	ADR	dizzy	seroquel	seroquel	"so, i lasted 16 days on seroquel. i couldn't handle the awful side effects. constantly dizzy and lightheadeded &amp; a myriad of other bad stuff"	10013580	dizzy															
332975105347035136	1274076684	seroquel-518d6adaac6ab35b4d481c77	97	111	ADR	lightheadeded 	seroquel	seroquel	"so, i lasted 16 days on seroquel. i couldn't handle the awful side effects. constantly dizzy and lightheadeded &amp; a myriad of other bad stuff"	10024492	lightheadedness															
333034145846538240	631478000	seroquel-518da1d6ac6ab35b4d481edc	14	24	ADR	gain 18 kg	seroquel	seroquel	well i didn't gain 18 kg in 24 hrs. seroquel gained it for me over 8 months. ffffffffffuuuuuuu	10047896	weight gain															
333121777909760000	1319858742	seroquel-518df373ac6ab35b4d4821df	56	76	ADR	get the horn my life	seroquel	seroquel	@luckystubbs i take way too much zoloft and seroquel to get the horn my life is a lie	10024870	loss of libido															
340250799298973696	92891213	seroquel-51a7e2df53787e40790dea93	43	53	ADR	withdrawal	seroquel	seroquel	@trenchtimelow ooh. i was on seroquel. and withdrawal is a bitch. i'm not even fully off it yet either.	10073281	withdrawal symptom															
340448382776651776	209083184	seroquel-51a89af153787e40790df024	26	32	ADR	sleepy	seroquel	seroquel	popped a seroquel now i'm sleepy	10041018	sleepy															
340523944761249794	478091568	seroquel-51a8e15653787e40790df2b4	69	75	ADR	zombie	seroquel	seroquel	"have been in a lot of pain all day though and i feel and look like a zombie. seroquel is quite an annoying medication, ugh. -.-"	10016384	felt like a zombie															
340523944761249794	478091568	seroquel-51a8e15653787e40790df2b4	22	26	ADR	pain	seroquel	seroquel	"have been in a lot of pain all day though and i feel and look like a zombie. seroquel is quite an annoying medication, ugh. -.-"	10033371	pain															
342048288641544192	632397611	seroquel-51ae6cea5378f924d02efaf3							"*guy walks out of pharmacy with drug bag* me: ""what drug do you think he's on mom??"" mom: ""well he's talking to himself."" me: ""seroquel xr"""																	
342119662651334656	36883172	seroquel-51aeaf675378f924d02efda6	60	75	ADR	sleeping 15 hrs	seroquel	seroquel	just took seroquel. now i'm freaking out that i will end up sleeping 15 hrs and miss my 12pm appt tomorrow	10041000	sleep excessive															
342154248097771521	703026481	seroquel-51aecfa75378f924d02efef0	68	91	ADR	crazy shit in my dreams	seroquel	seroquel	time to let this seroquel take me into some weird dimension and see crazy shit in my dreams. i was getting shot at by gangstas last night	10004969	bizarre dreams															
342305020999512064	392901506	seroquel-51af5c035378f924d02f03cf	38	46	ADR	nap time	seroquel	seroquel	"i'm tired of being tired, deffinatly #nap time for this girl. stupid #medications #paxil #trazodone #seroquel"	10011865	daytime sleepiness															
342305020999512064	392901506	seroquel-51af5c035378f924d02f03cf	19	24	ADR	tired	seroquel	seroquel	"i'm tired of being tired, deffinatly #nap time for this girl. stupid #medications #paxil #trazodone #seroquel"	10043890	tiredness															
342787990747230211	1061562434	seroquel-51b11dd25378b9555a2ef7fd	34	44	ADR	passes out	seroquel	seroquel	oh hello seroquel old friend i mi*passes out on bed*	10034100	passed out															
344279713721765888	21452789	seroquel-51b68b205378b9555a2f1455	83	94	ADR	weight gain	seroquel	seroquel	@annchildersmd interesting! my experience with patients taking seroquel is massive weight gain.	10047896	weight gain															
344467559199961089	41639618	seroquel-51b73a085378b9555a2f174e	91	100	ADR	Zombiness	seroquel	seroquel	"tell you okes what: when your dr. says only take seroquel at night, only take it at night. zombiness galore."	10016384	felt like a zombie															
344486314567155712	245041966	seroquel-51b74b815378b9555a2f178c							rt @da_waviest420: @huntermoore #confessionsofaratchet gave everyone at some out of town party seroquel and waited till they passed out the…																	
344556124994936832	78388885	seroquel-51b78c845378b9555a2f18c8	66	72	ADR	hungry	seroquel	seroquel	"oh, what a great idea watching gordan ramsay cook at 4am when i'm hungry from my seroquel."	10016336	feeling hungry															
344599658900901888	269464506	seroquel-51b7b5135378b9555a2f1a61							i love getting drugged up in the institutions though. they'd give me my prescribed 200mg of seroquel and 2 capsules of benadryl. fuck yeah.																	
344960651141193728	67622365	seroquel-51b905435378b9555a2f2258	78	93	ADR	sleep paralysis	seroquel	seroquel	@brain_opera i had to taper myself down. i think the seroquel gave me lasting sleep paralysis. i've had it ever since.	10041002	sleep paralysis															
345237102067322882	41639618	seroquel-51ba06ba5378b9555a2f2704							i think i like this seroquel stuff. pity i have to think.																	
346238446173577218	1061562434	seroquel-51bdab535378b9555a2f37fb	35	46	ADR	memory loss	seroquel	seroquel	the one time i'm glad for seroquel memory loss	10027176	memory loss															
346389146169905152	1024416985	seroquel-51be37ce5378b9555a2f3ab9	99	112	ADR	gained weight	seroquel	seroquel	@thunderangel454 meds work differently for each person. i know seroquel xr was hell for me &amp; i gained weight but can be heaven for another	10047896	weight gain															
346451865283751936	169805518	seroquel-51be72195378b9555a2f3c7f	107	112	ADR	loopy	seroquel	seroquel	@cardiwithpearls enjoy :) haha. i take it + seroquel + klonopin every night for sleep. it can make me very loopy sometimes!	10017565	fuzzy															
346719952394416128	1061562434	seroquel-51bf6bcb5378b9555a2f40df	14	23	ADR	dry-mouth	seroquel	seroquel	this seroquel-dry-mouth thing is getting weird	10013781	dry mouth															
348258097044807680	576816163	seroquel-51c5049d53785f584a9a91c2	100	116	ADR	sinuses close up	seroquel	seroquel	i've been really forgetting to take my paxil lately but if i take it with a my seroquel it makes my sinuses close up :(	10028771	nasal stuffiness															
348355774642266112	817665692	seroquel-51c55f3f53785f584a9a93fa	91	99	Indication	insomnia	seroquel	seroquel	"@_katball natural don't work for me, try 300mg of seroquel...you'll sleep for days, i have insomnia that's what they give me lol"	10022437	insomnia															
348355774642266112	817665692	seroquel-51c55f3f53785f584a9a93fa	91	99	Indication	insomnia	seroquel	seroquel	"@_katball natural don't work for me, try 300mg of seroquel...you'll sleep for days, i have insomnia that's what they give me lol"	10022437	insomnia															
348355774642266112	817665692	seroquel-51c55f3f53785f584a9a93fa	68	82	ADR	sleep for days	seroquel	seroquel	"@_katball natural don't work for me, try 300mg of seroquel...you'll sleep for days, i have insomnia that's what they give me lol"	10041000	sleep excessive															
348946282955546624	29901205	seroquel-51c7855053785f584a9aad22	132	136	ADR	pain	seroquel	seroquel	"nb: not psychotic ;) seroquel used off-label for ptsd. ctl’d many sympts, helped sleep. but side fx - weight gain - caused terrible pain."	10033371	pain															
348946282955546624	29901205	seroquel-51c7855053785f584a9aad22	49	53	Indication	PTSD	seroquel	seroquel	"nb: not psychotic ;) seroquel used off-label for ptsd. ctl’d many sympts, helped sleep. but side fx - weight gain - caused terrible pain."	10036316	post-traumatic stress disorder															
348946282955546624	29901205	seroquel-51c7855053785f584a9aad22	102	113	ADR	weight gain	seroquel	seroquel	"nb: not psychotic ;) seroquel used off-label for ptsd. ctl’d many sympts, helped sleep. but side fx - weight gain - caused terrible pain."	10047896	weight gain															
348966206184763393	825029502	seroquel-51c798ab53785f584a9aadda							@gtpixie @fastingforlife u took a lot of seroquel sweetie. im sure that's what the doctors told you too.u were on a ventilator in hospital.																	
349052514039119872	359836904	seroquel-51c7e88553785f584a9ab074							"@zbmtwo i was taking seroquel off label, bad side effects, stopped taking it."																	
349605811506511873	42313195	seroquel-51c9eb6753785f584a9ac0b7	73	96	ADR	screwing with my memory	seroquel	seroquel	@kickdblcj they increased my celexa. took me off seroquel because it was screwing with my memory. i go back in two weeks to see how its goin	10027175	memory impairment															
349713239468294145	356021744	seroquel-51ca4fa353785f584a9ac2de							rt @bromethazine: my life can be divided into pre-seroquel and post-seroquel epochs																	
349721867357138945	132566724	seroquel-51ca57b053785f584a9ac314							i had quit that psycho #bigpharma pill cold turkey. seroquel - but things are so fucking rough right now																	
349948514215800832	1061562434	seroquel-51cb2ad753785f584a9ac7c4	0	9	ADR	lucidity 	seroquel	seroquel	lucidity rn is probably some med's fault...with my luck probably klonopin and not seroquel	10043439	thinking sluggish															
349995143006400514	457676324	seroquel-51cb561c53785f584a9ac876	73	86	ADR	carb cravings	seroquel	Olanzapine	@psychiatrysho partly true but olanzapine is the worst ever for inducing carb cravings for some unfortunate ppl serequel and clozaril a 2nd	10007216	carbohydrate craving															
349995143006400514	457676324	seroquel-51cb561c53785f584a9ac876	31	41	Drug	Olanzapine	seroquel	seroquel	@psychiatrysho partly true but olanzapine is the worst ever for inducing carb cravings for some unfortunate ppl serequel and clozaril a 2nd																	
350215594777387009	478091568	seroquel-51cc235353785f584a9acce6	59	65	ADR	zombie	seroquel	seroquel	going back to bed for a nap. seroquel has turned me into a zombie again today.	10016384	felt like a zombie															
350429791851261952	103793276	seroquel-51cceacb53785f584a9ad171	54	69	ADR	barely function	seroquel	seroquel	"i stopped taking my seroquel because i hate it. i can barely function on it, hopefully my cpn &amp; psychiatrist can advise a 'nicer' med."	10027372	mental function decreased															
350666666436345856	19424746	seroquel-51cdc76753785f584a9ad67f	27	38	ADR	zombie-ness	seroquel	seroquel	@glass1ncision  -nods-  my zombie-ness when i first wake up in the morning is mostly from my nightly meds too (seroquel).	10016384	felt like a zombie															
351168851347648513	1061562434	seroquel-51cf9b1953785f584a9ae1af	11	14	ADR	RLS	seroquel	seroquel	really bad rls fron seroquel :(	10038741	restless leg syndrome															
351569985484767233	592112193	seroquel-51d110af53785f584a9aeaa3	35	44	ADR	fucked up	seroquel	seroquel	it was 6th period when i was still fucked up off them vicodins &amp; seroquel. i remember it was lunch &amp; i left because something pissed me off.	10016370	feeling unwell															
329106631633809408	1078240057	trazodone-517f580eac6af778c203e037	66	75	ADR	crazy ish	trazodone	Ambien	@gsxr1kbusakilla but i switched to trazodone ... i was doing some crazy ish on ambien smh not good lol	10037234	psychosis															
329106631633809408	1078240057	trazodone-517f580eac6af778c203e037	79	85	Drug	Ambien	trazodone	trazodone	@gsxr1kbusakilla but i switched to trazodone ... i was doing some crazy ish on ambien smh not good lol																	
329136637034520576	951321450	trazodone-517f7400ac6af778c203e12d							waiting on the trazodone to kick in.  going shopping with amanda kaye &amp; the fam tomorrow!  xd																	
330385145972543488	57342754	trazodone-5183fec3ac6a942006b39598	38	43	ADR	angry	trazodone	trazodone	@jamieab1 trazodone made me extremely angry and i was wide awake all the time	10002368	anger															
330385145972543488	57342754	trazodone-5183fec3ac6a942006b39598	59	64	ADR	awake	trazodone	trazodone	@jamieab1 trazodone made me extremely angry and i was wide awake all the time	10011001	sleep loss															
331289838856835072	333136989	trazodone-51874953ac6a942006b3c628							"okay trazodone, work your magic."																	
331572658909093890	745380517	trazodone-518850b9ac6a942006b3d27c	30	54	ADR	taken control of my eyes	trazodone	trazodone	"co-codemol and trazodone have taken control of my eyes, so i better go to bed, before they switch off my legs too, g'nite all, stay safe"	10041014	sleepiness															
332166258600591361	42265339	trazodone-518a798eac6a942006b3ecb5	105	114	ADR	zombieish	trazodone	trazodone	"the 100mg tabs of trazodone my gp prescribed are too much, now that i don't take them every night. still zombieish after an hour awake."	10016384	felt like a zombie															
332240916406480896	69772809	trazodone-518abf16ac6a942006b3f039	103	115	ADR	crazy dreams	trazodone	trazodone	@droz i take trazodone for my #insomina &amp; still have a hard time falling asleep or i end up having crazy dreams that wake me up!?!	10004969	bizarre dreams															
332240916406480896	69772809	trazodone-518abf16ac6a942006b3f039	31	39	Indication	insomina	trazodone	trazodone	@droz i take trazodone for my #insomina &amp; still have a hard time falling asleep or i end up having crazy dreams that wake me up!?!	10022437	insomnia															
332748904128974848	93074233	trazodone-518c982fac6ab35b4d481263	36	44	ADR	priapism	trazodone	trazodone	its your third visit in 2 weeks for priapism and you're still taking trazodone @erproblem	10036661	priapism															
332907977700937731	162163200	trazodone-518d2c55ac6ab35b4d481953							"tomorrow, sending mummers her mother's day postcard and finally picking up my trazodone."																	
332982511229607937	494325849	trazodone-518d71c0ac6ab35b4d481ccc	75	80	Indication	sleep	trazodone	trazodone	@dilligafoxford @schizophrenicgb i have a low dose of trazodone to help me sleep otherwise i wouldn't especially when #happymental	10022437	insomnia															
333020420204797952	608761154	trazodone-518d950eac6ab35b4d481e6d	45	63	ADR	sleep for dayyssss	trazodone	trazodone	@caseygrin i used to take trazodone. made me sleep for dayyssss	10041000	sleep excessive															
333123450254274560	1419910069	trazodone-518df502ac6ab35b4d4821ec							@kyleecakes4 i was given like 5mg of abilify and i still do not recall the dosage of trazodone.																	
333773605496295424	539831371	trazodone-51905283ac6ab35b4d4839aa	53	64	ADR	weight gain	trazodone	trazodone	@adreamitstrue things like mirtazipine&amp;trazodone weight gain isn't too hard to mitigate.things like valproate substantially more of an issue	10047896	weight gain															
340173342889881601	1111718078	trazodone-51a79abb5378d08eec90773f	46	64	ADR	sleep for 11 hours	trazodone	trazodone	fuck you trazodone.  i didn't want or need to sleep for 11 hours.	10041000	sleep excessive															
340314017446912000	968775781	trazodone-51a81dc053787e40790decc4	43	61	ADR	troubles waking up	trazodone	trazodone	@baybeecarrot  trazodone but you might have troubles waking up in the morning. 1/2 tablet is enough for a night i could give you 10 for 10$?	10019158	hard to awaken															
340839013978087424	621047902	trazodone-51aa06b053787e40790dfbc9	7	15	ADR	allergic	trazodone	trazodone	i'm so allergic to trazodone but i haven't been taking it so no one believes me :::---))))	10001718	allergic reaction															
341716542213468160	6664162	trazodone-51ad381a5378f924d02ef018	120	125	ADR	dopey	trazodone	trazodone	@jules_clarke banana? hot milk? and randomly lettuce! all contain sleepy bye chems. all i have is trazodone which means dopey all day tomo	10027374	mental impairment															
341743389018050560	53157622	trazodone-51ad50f65378f924d02ef0f4	47	71	ADR	barely keep my eyes open	trazodone	trazodone	i took my trazodone like an hour ago and i can barely keep my eyes open and i need to finish homeworrrkkk	10041014	sleepiness															
341950988455927808	15634571	trazodone-51ae12695378f924d02ef6f4							"stand down, tweeps! stand down! i did it wrong (thanks to @marrije for catching it) - doc gave me trazodone, not tramodol."																	
341954740059516928	217185420	trazodone-51ae15d15378f924d02ef72e	126	135	ADR	migraines	trazodone	trazodone	@rachaelherron @marrije i haaaated trazodone. don't be afraid to ask doc for something else if side effects continue. gave me migraines.	10027599	migraine															
346310712622194688	1133458537	trazodone-51bdefc65378b9555a2f390f	75	80	ADR	tired	trazodone	trazodone	have taken the trazodone dose back down. simply cannot put up with feeling tired all day!	10043890	tiredness															
347368413880016897	130692007	trazodone-51c1c7aa53785f584a9a7d91	36	41	Indication	sleep	trazodone	trazodone	@glass1ncision for sure. i'd get no sleep at all if it wasn't for #trazodone. :)	10022437	insomnia															
348547192899923968	162521538	trazodone-51c6118d53785f584a9aa008	68	74	ADR	sleepy	trazodone	trazodone	does trazodone actually make people feel like high omfg it makes me sleepy	10041018	sleepy															
349165462417977344	720390211	trazodone-51c8514c53785f584a9ab3eb	61	77	ADR	holes in my head	trazodone	trazodone	"eat my trazodone then go to bed, wake up in the morning with holes in my head"	10027374	mental impairment															
349736979090509824	243903335	trazodone-51ca659253785f584a9ac3ac	26	50	ADR	dream all types of crazy	trazodone	trazodone	my trazodone be having me dream all types of crazy.	10004969	bizarre dreams															
349754241298079744	377771761	trazodone-51ca75a953785f584a9ac41a	15	20	ADR	hives	trazodone	trazodone	great.. i have hives up and down my legs from this gosh dang trazodone?	10020197	hives															
350709708484644864	29805612	trazodone-51cdef7d53785f584a9ad78b							"@loveone_another: i'm lowkey pill junkie. &gt;.&lt; vivance, xanax, hydro's and trazodone are my faves"																	
353528358442778624	889107638	trazodone-51d830a953785f584a9b156a							"@lunkendrush i've heard of the topamax. right now i'm on 40 mg of prozac , 100 mg of trazadone and 75mg of hydroxizine or however you spell"																	
